70400,70400,70400,70400,2
70300,70400,70300,70400,4
70400,70400,70400,70400,3
70400,70400,70400,70400,2
70000,70000,70000,70000,21
70000,70000,70000,70000,3
-69800,-69800,-69800,-69800,23
-69700,-69700,-69700,-69700,50
-69700,-69700,-69700,-69700,10
-69700,-69700,-69700,-69700,26
-69700,-69700,-69700,-69700,2
-69700,-69700,-69700,-69700,3
-69700,-69700,-69700,-69700,5
-69800,-69800,-69800,-69800,1
-69800,-69800,-69800,-69800,5
-69800,-69800,-69800,-69800,10
-69800,-69800,-69800,-69800,1
-69700,-69700,-69700,-69700,3
-69700,-69700,-69700,-69700,38
-69600,-69600,-69600,-69600,12
-69600,-69600,-69500,-69500,168
-69500,-69500,-69500,-69500,10
-69800,-69800,-69800,-69800,1
-69800,-69800,-69800,-69800,5
-69500,-69500,-69500,-69500,5
-69700,-69700,-69700,-69700,1
-69500,-69500,-69500,-69500,63
-69500,-69500,-69500,-69500,10
-69500,-69500,-69500,-69500,10
-69500,-69500,-69500,-69500,1
-69500,-69500,-69500,-69500,10
-69500,-69500,-69500,-69500,34
-69500,-69500,-69400,-69400,90
-69400,-69400,-69400,-69400,12
-69400,-69400,-69400,-69400,23
-69400,-69400,-69400,-69400,7
-69800,-69800,-69800,-69800,12
69800,69800,69800,69800,2
70400,70400,70400,70400,1
69800,69800,69800,69800,5
69800,69800,-69300,-69300,7
-69400,-69400,-69400,-69400,1
-69400,-69400,-69400,-69400,2
-69400,-69400,-69400,-69400,1
-69400,-69400,-69300,-69300,19
-69300,-69300,-69300,-69300,5
-69300,-69300,-69300,-69300,9
-69300,-69300,-69300,-69300,49
-69300,-69300,-69300,-69300,15
70100,70100,70100,70100,1
70000,70000,70000,70000,1
69900,69900,69900,69900,1
69800,69800,69800,69800,1
69800,69800,69800,69800,3
-69700,-69700,-69700,-69700,9
-69700,-69700,-69700,-69700,1
69800,69800,69800,69800,1
69800,69800,69800,69800,1
69800,69800,69800,69800,1
69800,69800,69800,69800,2
-69700,-69700,-69700,-69700,3
-69700,-69700,-69700,-69700,12
69800,69800,69800,69800,4
69800,69800,69800,69800,3
-69600,-69600,-69300,-69300,53
-69400,-69400,-69300,-69300,40
-69300,-69300,-69100,-69100,24
-69200,-69200,-69100,-69100,6
-69700,-69700,-69700,-69700,1
-69500,-69500,-69100,-69100,62
-69500,-69500,-69500,-69500,1
-69500,-69500,-69500,-69500,1
-69600,-69600,-69600,-69600,1
-69700,69800,-69700,69800,110
69800,69800,69800,69800,9
69800,69800,69800,69800,1
69800,69800,69800,69800,1
69800,69800,69800,69800,1
69800,69800,69800,69800,1
-69700,-69700,-69700,-69700,1
-69700,-69700,-69700,-69700,1
-69700,-69700,-69700,-69700,11
-69000,-69000,-69000,-69000,13
-69000,-69000,-69000,-69000,1
-69000,-69000,-69000,-69000,49
-69100,-69100,-69000,-69000,4
-69100,-69100,-69100,-69100,1
-69100,-69100,-69000,-69000,28
-69100,-69100,-69100,-69100,50
-69000,-69000,-68900,-68900,72
-68900,-68900,-68000,-68000,100
-69100,-69100,-69100,-69100,3
-69200,-69200,-69200,-69200,5
-69200,-69200,-69200,-69200,1
-69100,-69100,-69100,-69100,1
-69000,-69000,-69000,-69000,4
-69000,-69000,-69000,-69000,10
-68900,-68900,-68900,-68900,1
-69000,-69000,-69000,-69000,1
-68900,-68900,-68600,-68600,7
-68700,-68700,-68500,-68500,9
-68500,-68500,-68500,-68500,1
-68500,-68500,-68500,-68500,1
-68500,-68500,-68500,-68500,1
-68500,-68500,-68500,-68500,1
-68500,-68500,-68500,-68500,2
-68500,-68500,-68500,-68500,1
-68500,-68500,-68400,-68400,67
-68600,-68600,-68600,-68600,1
-68600,-68600,-68600,-68600,2
-68600,-68600,-68600,-68600,4
-68500,-68500,-68500,-68500,3
-68500,-68500,-68500,-68500,2
-68600,-68600,-68600,-68600,1
-68600,-68600,-68600,-68600,1
-68500,-68500,-68500,-68500,20
-68600,-68600,-68600,-68600,10
-69000,-69000,-69000,-69000,1
-68500,-68500,-68500,-68500,3
-68500,-68500,-68500,-68500,2
-68500,-68500,-68500,-68500,3
-68500,-68500,-68500,-68500,3
-68500,-68500,-68500,-68500,8
-69000,-69000,-69000,-69000,104
69000,69000,69000,69000,1
-68700,-68700,-68700,-68700,1
-68700,-68700,-68700,-68700,1
-68800,-68800,-68700,-68700,4
-68900,-68900,-68900,-68900,10
-68900,-68900,-68900,-68900,30
-68900,-68900,-68900,-68900,1
-68900,-68900,-68900,-68900,1
-68900,-68900,-68800,-68800,11
-68800,-68800,-68800,-68800,2
-68800,-68800,-68800,-68800,52
-68800,-68800,-68800,-68800,1
-68800,-68900,-68800,-68900,65
-68900,-68900,-68900,-68900,1
-68900,-68900,-68900,-68900,9
-68900,-68900,-68900,-68900,38
69000,69000,69000,69000,50
-68900,-68900,-68900,-68900,5
-68800,-68800,-68800,-68800,3
-68900,-68900,-68900,-68900,1
-68800,-68800,-68700,-68700,22
-68800,-68800,-68800,-68800,1
-68800,-68800,-68800,-68800,15
-68800,-68800,-68800,-68800,3
-68900,-68900,-68900,-68900,1
-68900,-68900,-68900,-68900,3
-68900,-68900,-68900,-68900,1
-68900,-68900,-68900,-68900,2
-68800,-68900,-68800,-68900,4
-68900,-68900,-68900,-68900,1
-68900,-68900,-68900,-68900,5
68900,68900,68900,68900,1
-68300,-68300,-68300,-68300,1
-68500,-68500,-68300,-68300,32
-68300,-68300,-68300,-68300,1
-68300,-68300,-68300,-68300,10
-68100,-68100,-68000,-68000,30
